1,Post Date,Check,Description,Debit,Credit,Status,Balance
1,5/9/2022,,External DP GreaterNevada  - E-DEPOSIT,,100,Posted,205.09
1,5/7/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,5.07,,Posted,105.09
1,5/7/2022,,POS WD  VENMO*                 Visa Direct  NYUS,40,,Posted,110.16
1,5/6/2022,,POS WD  RAISING CANE'S 449     SPARKS       NVUS,10.49,,Posted,150.16
1,5/6/2022,,POS WD  GALAXY THEATRE LEGENDS SPARKS       NVUS,22,,Posted,160.65
1,5/5/2022,,ATM Deposit GREATER NEVADA CU 1095 N HILLS BLVD      RENO         NVUS,,53,Posted,182.65
1,5/4/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,4.25,,Posted,129.65
1,5/4/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,8.25,,Posted,133.9
1,5/3/2022,,Withdrawal,100,,Posted,142.15
1,5/3/2022,,Deposit,,7.35,Posted,242.15
1,5/3/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,6.25,,Posted,234.8
1,5/2/2022,,External DP VENMO  - CASHOUT,,57.2,Posted,241.05
1,4/30/2022,,Descriptive Deposit Cash Back Reward,,10,Posted,183.85
1,4/29/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,6.25,,Posted,173.85
1,4/27/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,8.25,,Posted,180.1
1,4/27/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,150,Posted,188.35
1,4/27/2022,,POS WD  VENMO*                 Visa Direct  NYUS,650,,Posted,38.35
1,4/27/2022,,POS WD  PANERA BREAD #203154 P RENO         NVUS,13.28,,Posted,688.35
1,4/26/2022,,External DP NV GAME DESIGN L  - PAYROLL,,579.17,Posted,701.63
1,4/25/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,55.22,,Posted,122.46
1,4/25/2022,,POS WD  SHELL OIL 57429902208  RENO         NVUS,8,,Posted,177.68
1,4/25/2022,,POS WD  VZWRLSS*APOCC VISW     800-922-0204 FLUS,71.06,,Posted,185.68
1,4/25/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,356,,Posted,256.74
1,4/25/2022,,POS WD  EGG ROLL KING          RENO         NVUS,22.95,,Posted,612.74
1,4/24/2022,,POS WD  MCDONALD'S F10489      RENO         NVUS,1.08,,Posted,635.69
1,4/23/2022,,POS WD  MCDONALD'S F10489      RENO         NVUS,10.14,,Posted,636.77
1,4/22/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,31.26,,Posted,646.91
1,4/22/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,7.25,,Posted,678.17
1,4/22/2022,,POS WD USPS PO 31728806 1050 N HILLS BLVD      RENO         NVUS,60.6,,Posted,685.42
1,4/20/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,6.25,,Posted,746.02
1,4/20/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,6.25,,Posted,752.27
1,4/20/2022,,External WD FARMERS INS  - EFT PYMT,17.21,,Posted,758.52
1,4/19/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,4.25,,Posted,775.73
1,4/19/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,4.25,,Posted,779.98
1,4/18/2022,,POS WD  NETFLIX.COM            NETFLIX.COM  CAUS,9.99,,Posted,784.23
1,4/17/2022,,POS WD  APPLE COM BILL         CUPERTINO    CAUS,2.86,,Posted,794.22
1,4/16/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,8.25,,Posted,797.08
1,4/16/2022,,"POS WD Adobe Park Avenue,345        San Jose     CAUS",29.99,,Posted,805.33
1,4/15/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,39.11,,Posted,835.32
1,4/15/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,7.25,,Posted,874.43
1,4/15/2022,,ATM Deposit GREATER NEVADA CU 1095 N HILLS BLVD      RENO         NVUS,,716.25,Posted,881.68
1,4/15/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,6.25,,Posted,165.43
1,4/15/2022,,POS WD  EQT*Hometown Health Pla775-9823232  NVUS,12.73,,Posted,171.68
1,4/14/2022,,POS WD  Spotify USA            877-7781161  NYUS,9.99,,Posted,184.41
1,4/13/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,6.25,,Posted,194.4
1,4/12/2022,,ATM Withdrawal GREATER NEVADA CU 1095 N HILLS BLVD      RENO         NVUS,120,,Posted,200.65
1,4/12/2022,,POS WD  WINCO FOODS #17 2855 N Reno         NVUS,127.09,,Posted,320.65
1,4/12/2022,,POS WD  VENMO*                 Visa Direct  NYUS,40,,Posted,447.74
1,4/12/2022,,POS WD  VENMO*                 Visa Direct  NYUS,19,,Posted,487.74
1,4/12/2022,,External DP VENMO  - CASHOUT,,60,Posted,506.74
1,4/12/2022,,External DP VENMO  - CASHOUT,,109,Posted,446.74
1,4/12/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,300,Posted,337.74
1,4/11/2022,,External WD NV ENERGY NORTH SPPCO - SPPC PYMT,95.28,,Posted,37.74
1,4/11/2022,,External WD GEICO  - GEICO PYMT,82.48,,Posted,133.02
1,4/11/2022,,POS WD  EIG*Hostgator.com      713-5745287  MAUS,16.95,,Posted,215.5
1,4/9/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,20.94,,Posted,232.45
1,4/8/2022,,External DP VENMO  - CASHOUT,,31.76,Posted,253.39
1,4/7/2022,,POS WD  PIZZA HUT 30577        https://ipchaNVUS,30.66,,Posted,221.63
1,4/6/2022,,POS WD  THE EDDY               RENO         NVUS,3,,Posted,252.29
1,4/6/2022,,External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT,389.49,,Posted,255.29
1,4/6/2022,,POS WD  SQ *BLACK ROCK DESSERTSReno         NVUS,13,,Posted,644.78
1,4/5/2022,,POS WD  UNR PAYBYPHONE         775-784-4654 NVUS,4.25,,Posted,657.78
1,4/5/2022,,POS WD  PANERA BREAD #203154 K RENO         NVUS,9.15,,Posted,662.03
1,4/5/2022,,"External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER",,600,Posted,671.18
1,4/4/2022,,POS WD  VENMO                  855-812-4430 NYUS,650,,Posted,71.18
1,4/4/2022,,POS WD  VENMO                  855-812-4430 NYUS,20,,Posted,721.18
1,4/4/2022,,POS WD  VENMO                  855-812-4430 NYUS,15,,Posted,741.18
1,4/4/2022,,External DP AMERICANEXPRESS PERSONAL SAVINGS - AXP TEST,,0.06,Posted,756.18
1,4/4/2022,,External DP AMERICANEXPRESS PERSONAL SAVINGS - AXP TEST,,0.17,Posted,756.12
1,4/2/2022,,POS WD SMITHS FOOD # 43 175 LEMMON DRIVE       RENO         NVUS,23.43,,Posted,755.95
1,4/1/2022,,New Account Deposit,,779.38,Posted,779.38
