"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"7/06/2022","DEATH VALLEY NUT & CANDY BEATTY NV","DEATH VALLEY NUT & CANDY BEATTY NV","16.00","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"7/06/2022","POS WD GOLD STAR 2 LLC 37770 VULTURE MINE ROADWICKENBURG AZUS","POS WD GOLD STAR 2 LLC 37770 VULTURE MINE ROADWICKENBURG AZUS","1.73","debit","Restaurants","Cash Back Student Checking","",""
"7/06/2022","American Express","External WD AMERICANEXPRESS PERSONAL SAVINGS - TRANSFER","79.00","debit","Savings","Cash Back Student Checking","",""
"7/06/2022","POS WD 2LEVY@BANK1 PHOENIX AZUS","POS WD 2LEVY@BANK1 PHOENIX AZUS","19.54","debit","Restaurants","Cash Back Student Checking","",""
"7/06/2022","POS WD TACO BELL #35456 PHOENIX AZUS","POS WD TACO BELL #35456 PHOENIX AZUS","12.79","debit","Fast Food","Cash Back Student Checking","",""
"7/06/2022","POS WD 2LEVY@BANK1 PHOENIX AZUS","POS WD 2LEVY@BANK1 PHOENIX AZUS","19.21","debit","Restaurants","Cash Back Student Checking","",""
"7/06/2022","Overdraft Protection Deposit","Overdraft Protection Deposit","3.83","credit","Transfer","Cash Back Student Checking","",""
"7/06/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","63.50","debit","Groceries","Cash Back Student Checking","",""
"7/06/2022","Overdraft Protection Withdraw","Overdraft Protection Withdraw","3.83","debit","Bank Fee","Regular Share","",""
"7/05/2022","TARGET 00011411091 PHOENIX AZ","TARGET 00011411091 PHOENIX AZ","19.55","debit","Shopping","DISCOVER IT CHROME CARD","",""
"7/05/2022","TJMAXX #0668 PHOENIX THUNDAZ","TJMAXX #0668 PHOENIX THUNDAZ","82.48","debit","Clothing","DISCOVER IT CHROME CARD","",""
"7/05/2022","ULTA #184 PHOENIX AZ","ULTA #184 PHOENIX AZ","10.86","debit","Personal Care","DISCOVER IT CHROME CARD","",""
"7/05/2022","POS WD LUSH US - 446 - SCOTTSDSCOTTSDALE AZUS","POS WD LUSH US - 446 - SCOTTSDSCOTTSDALE AZUS","130.69","debit","Personal Care","Cash Back Student Checking","",""
"7/05/2022","POS WD DAIRY QUEEN #13488 GLENDALE AZUS","POS WD DAIRY QUEEN #13488 GLENDALE AZUS","6.27","debit","Fast Food","Cash Back Student Checking","",""
"7/05/2022","POS WD SQ *ASH AVENUE COMICS \u0026Tempe AZUS","POS WD SQ *ASH AVENUE COMICS \u0026Tempe AZUS","23.77","debit","Clothing","Cash Back Student Checking","",""
"7/05/2022","External WD GEICO - PREM COLL","External WD GEICO - PREM COLL","82.48","debit","Auto Insurance","Cash Back Student Checking","",""
"7/04/2022","POS WD SQ *SHOPS AT NORTERRA Phoenix AZUS","POS WD SQ *SHOPS AT NORTERRA Phoenix AZUS","18.92","debit","Restaurants","Cash Back Student Checking","",""
"7/03/2022","POS WD TROPICAL SMOOTHIE CAFE SCOTTSDALE AZUS","POS WD TROPICAL SMOOTHIE CAFE SCOTTSDALE AZUS","8.93","debit","Restaurants","Cash Back Student Checking","",""
"7/03/2022","POS WD KACTUS JOCK SCOTTSDALE AZUS","POS WD KACTUS JOCK SCOTTSDALE AZUS","16.20","debit","Coffee Shops","Cash Back Student Checking","",""
"7/03/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","49.33","debit","Groceries","Cash Back Student Checking","",""
"7/02/2022","POS WD The Spice And Tea ExchaScottsdale AZUS","POS WD The Spice And Tea ExchaScottsdale AZUS","31.32","debit","Restaurants","Cash Back Student Checking","",""
"7/02/2022","POS WD SQ *MADHOUSE COFFEE Las Vegas NVUS","POS WD SQ *MADHOUSE COFFEE Las Vegas NVUS","33.61","debit","Restaurants","Cash Back Student Checking","",""
"6/30/2022","Descriptive Deposit Cash Back Reward","Descriptive Deposit Cash Back Reward","10.00","credit","Transfer","Cash Back Student Checking","",""
"6/30/2022","Credit Interest","Credit Interest","0.01","credit","Interest Income","Regular Share","",""
"6/29/2022","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","33.47","debit","Groceries","Cash Back Student Checking","",""
"6/28/2022","STEAM PURCHASE 425-952-2985 WA","STEAM PURCHASE 425-952-2985 WA","65.09","debit","Travel","DISCOVER IT CHROME CARD","",""
"6/28/2022","External DP VENMO - CASHOUT","External DP VENMO - CASHOUT","36.25","credit","Income","Cash Back Student Checking","",""
"6/28/2022","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","400.00","credit","Transfer","Cash Back Student Checking","",""
"6/27/2022","Express Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Express Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","400.00","debit","Transfer","High Yield Savings Acct","",""
"6/27/2022","EQT*HOMETOWN HEALTH PLAN 775-982-3232 NV
EQT*HOMETOWN HEALTH PLAN","EQT*HOMETOWN HEALTH PLAN 775-982-3232 NV
EQT*HOMETOWN HEALTH PLAN","12.73","debit","Health Insurance","DISCOVER IT CHROME CARD","",""
"6/27/2022","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","31.32","debit","Groceries","Cash Back Student Checking","",""
"6/27/2022","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","22.27","debit","Groceries","Cash Back Student Checking","",""
"6/27/2022","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","263.14","debit","Credit Card Payment","Cash Back Student Checking","",""
"6/27/2022","External WD NV ENERGY NORTH SPPCO - SPPC PYMT","External WD NV ENERGY NORTH SPPCO - SPPC PYMT","108.75","debit","Utilities","Cash Back Student Checking","",""
"6/26/2022","POS WD AMZN Mktp US*SS44775M3 Amzn.com/billWAUS","POS WD AMZN Mktp US*SS44775M3 Amzn.com/billWAUS","5.32","debit","Shopping","Cash Back Student Checking","",""
"6/26/2022","POS WD PHO 777 RENO NVUS","POS WD PHO 777 RENO NVUS","28.24","debit","Restaurants","Cash Back Student Checking","",""
"6/25/2022","BEST LIFE AND HEALTH INS IRVINE CA","BEST LIFE AND HEALTH INS IRVINE CA","33.09","debit","Health Insurance","DISCOVER IT CHROME CARD","",""
"6/25/2022","POS WD VZWRLSS*APOCC VISW 800-922-0204 FLUS","POS WD VZWRLSS*APOCC VISW 800-922-0204 FLUS","90.24","debit","Mobile Phone","Cash Back Student Checking","",""
"6/24/2022","MAVERIK #443 RENO NV
APPLE PAY ENDING IN 2461","MAVERIK #443 RENO NV
APPLE PAY ENDING IN 2461","20.95","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"6/24/2022","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","263.14","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"6/24/2022","External DP NV GAME DESIGN L - PAYROLL","External DP NV GAME DESIGN L - PAYROLL","859.09","credit","Paycheck","Cash Back Student Checking","",""
"6/24/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","650.00","debit","Groceries","Cash Back Student Checking","",""
"6/24/2022","POS WD AMAZON.COM SEATTLE WAUS","POS WD AMAZON.COM SEATTLE WAUS","43.30","debit","Shopping","Cash Back Student Checking","",""
"6/24/2022","External DP GreaterNevada - E-DEPOSIT","External DP GreaterNevada - E-DEPOSIT","100.00","credit","cash back","Cash Back Student Checking","",""
"6/23/2022","DUTCH BROS 541-955-4700 OR
APPLE PAY ENDING IN 2461","DUTCH BROS 541-955-4700 OR
APPLE PAY ENDING IN 2461","10.00","debit","Coffee Shops","DISCOVER IT CHROME CARD","",""
"6/23/2022","POS WD SQ *TUKTUK YUMYUM FROZESparks NVUS","POS WD SQ *TUKTUK YUMYUM FROZESparks NVUS","9.85","debit","Restaurants","Cash Back Student Checking","",""
"6/23/2022","POS WD SQ *VILLAGE FARMERS MARReno NVUS","POS WD SQ *VILLAGE FARMERS MARReno NVUS","13.00","debit","Groceries","Cash Back Student Checking","",""
"6/23/2022","POS WD SQ *LITTLE FISH COMPANYAuburn CAUS","POS WD SQ *LITTLE FISH COMPANYAuburn CAUS","18.71","debit","Restaurants","Cash Back Student Checking","",""
"6/22/2022","POS WD UNR PAYBYPHONE 775-784-4654 NVUS","POS WD UNR PAYBYPHONE 775-784-4654 NVUS","2.25","debit","Parking","Cash Back Student Checking","",""
"6/22/2022","POS WD UNR PAYBYPHONE 775-784-4654 NVUS","POS WD UNR PAYBYPHONE 775-784-4654 NVUS","2.25","debit","Parking","Cash Back Student Checking","",""
"6/22/2022","POS WD WAL-MART #4239 250 VISTA KNOLL PARKWAYRENO NVUS","POS WD WAL-MART #4239 250 VISTA KNOLL PARKWAYRENO NVUS","28.21","debit","Shopping","Cash Back Student Checking","",""
"6/22/2022","External DP PAYPAL TRANSFER - TRANSFER","External DP PAYPAL TRANSFER - TRANSFER","50.00","credit","Transfer","Cash Back Student Checking","",""
"6/21/2022","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","550.00","debit","Credit Card Payment","Cash Back Student Checking","",""
"6/21/2022","External WD FARMERS INS - EFT PYMT","External WD FARMERS INS - EFT PYMT","17.21","debit","Financial","Cash Back Student Checking","",""
"6/20/2022","POS WD Roku for WarnerMedia Gl816-2728107 DEUS","POS WD Roku for WarnerMedia Gl816-2728107 DEUS","9.99","debit","Entertainment","Cash Back Student Checking","",""
"6/18/2022","INSTACART 8882467822 CA","INSTACART 8882467822 CA","22.39","debit","Groceries","DISCOVER IT CHROME CARD","",""
"6/17/2022","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","550.00","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"6/17/2022","AUTOMATIC STATEMENT CREDIT","AUTOMATIC STATEMENT CREDIT","21.12","credit","Credit Card Payment","DISCOVER IT CHROME CARD","",""
"6/17/2022","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","550.00","credit","Transfer","Cash Back Student Checking","",""
"6/17/2022","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","POS WD SMITHS FOOD # 43 175 LEMMON DRIVE RENO NVUS","25.22","debit","Groceries","Cash Back Student Checking","",""
"6/17/2022","POS WD APPLE.COM/BILL 866-712-7753 CAUS","POS WD APPLE.COM/BILL 866-712-7753 CAUS","2.99","debit","Electronics & Software","Cash Back Student Checking","",""
"6/16/2022","INTEREST CHARGE ON PURCHASES","INTEREST CHARGE ON PURCHASES","34.85","debit","Finance Charge","DISCOVER IT CHROME CARD","",""
"6/16/2022","Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","550.00","debit","Transfer","High Yield Savings Acct","",""
"6/16/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","45.75","debit","Groceries","Cash Back Student Checking","",""
"6/16/2022","POS WD Adobe Park Avenue,345 San Jose CAUS","POS WD Adobe Park Avenue,345 San Jose CAUS","29.99","debit","Electronics & Software","Cash Back Student Checking","",""
"6/16/2022","POS WD Subway COO54992 Stead NVUS","POS WD Subway COO54992 Stead NVUS","14.78","debit","Fast Food","Cash Back Student Checking","",""
"6/14/2022","AMZN MKTP US*XN27B9ZX3 AMZN.COM/BILLWA
6Y8RJCS8BPM","AMZN MKTP US*XN27B9ZX3 AMZN.COM/BILLWA
6Y8RJCS8BPM","119.72","debit","Shopping","DISCOVER IT CHROME CARD","",""
"6/14/2022","Interest Payment","Interest Payment","0.93","credit","Interest Income","High Yield Savings Acct","",""
"6/14/2022","POS WD Spotify USA 877-7781161 NYUS","POS WD Spotify USA 877-7781161 NYUS","9.99","debit","Music","Cash Back Student Checking","",""
"6/14/2022","External DP GreaterNevada - E-DEPOSIT","External DP GreaterNevada - E-DEPOSIT","22.00","credit","cash back","Cash Back Student Checking","",""
"6/14/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","60.00","debit","Groceries","Cash Back Student Checking","",""
"6/13/2022","SMITHS FOOD # 4344 RENO NV","SMITHS FOOD # 4344 RENO NV","33.31","debit","Groceries","DISCOVER IT CHROME CARD","",""
"6/11/2022","UBER TRIP 866-576-1039 CA","UBER TRIP 866-576-1039 CA","4.95","debit","Ride Share","DISCOVER IT CHROME CARD","",""
"6/11/2022","UBER TRIP 866-576-1039 CA","UBER TRIP 866-576-1039 CA","24.77","debit","Ride Share","DISCOVER IT CHROME CARD","",""
"6/11/2022","UBER TRIP 866-576-1039 CA","UBER TRIP 866-576-1039 CA","4.95","debit","Ride Share","DISCOVER IT CHROME CARD","",""
"6/10/2022","POS WD EIG*Hostgator.com 713-5745287 MAUS","POS WD EIG*Hostgator.com 713-5745287 MAUS","16.95","debit","Internet","Cash Back Student Checking","",""
"6/10/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","180.84","debit","Groceries","Cash Back Student Checking","",""
"6/10/2022","External DP NV GAME DESIGN L - PAYROLL","External DP NV GAME DESIGN L - PAYROLL","829.45","credit","Paycheck","Cash Back Student Checking","",""
"6/10/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","40.66","debit","Groceries","Cash Back Student Checking","",""
"6/09/2022","ATM Foreign Trns Fee (SYS)","ATM Foreign Trns Fee (SYS)","3.00","debit","Fees & Charges","Cash Back Student Checking","",""
"6/09/2022","POS WD IN N OUT BURGER 186 RENO NVUS","POS WD IN N OUT BURGER 186 RENO NVUS","13.53","debit","Fast Food","Cash Back Student Checking","",""
"6/08/2022","AMZN MKTP US*EB9YM5P93 AMZN.COM/BILLWA
65Q1ZVSRI1V","AMZN MKTP US*EB9YM5P93 AMZN.COM/BILLWA
65Q1ZVSRI1V","173.21","debit","Shopping","DISCOVER IT CHROME CARD","",""
"6/08/2022","DUNKIN #353932 Q35 SPARKS NV","DUNKIN #353932 Q35 SPARKS NV","6.36","debit","Coffee Shops","DISCOVER IT CHROME CARD","",""
"6/08/2022","AMZN MKTP US*263V40CM3 AMZN.COM/BILLWA
2OV7OJYPU2S","AMZN MKTP US*263V40CM3 AMZN.COM/BILLWA
2OV7OJYPU2S","38.96","debit","Shopping","DISCOVER IT CHROME CARD","",""
"6/08/2022","ATM Fee","ATM Withdrawal MYNT North 340 Lemmon Dr US Reno NVUS","3.00","debit","ATM Fee","Cash Back Student Checking","",""
"6/08/2022","ATM Withdrawal MYNT North 340 Lemmon Dr US Reno NVUS","ATM Withdrawal MYNT North 340 Lemmon Dr US Reno NVUS","40.00","debit","Cash & ATM","Cash Back Student Checking","",""
"6/08/2022","External DP GreaterNevada - E-DEPOSIT","External DP GreaterNevada - E-DEPOSIT","100.00","credit","cash back","Cash Back Student Checking","",""
"6/07/2022","SMITHS FOOD # 4344 RENO NV","SMITHS FOOD # 4344 RENO NV","8.61","debit","Groceries","DISCOVER IT CHROME CARD","",""
"6/07/2022","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","142.43","credit","Transfer","Cash Back Student Checking","",""
"6/07/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","142.43","debit","Groceries","Cash Back Student Checking","",""
"6/06/2022","Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","142.43","debit","Transfer","High Yield Savings Acct","",""
"6/06/2022","WALMART SC 03277 RENO, NV","WALMART SC 03277 RENO, NV","4.83","debit","Shopping","DISCOVER IT CHROME CARD","",""
"6/06/2022","DUNKIN #362691 RENO NV","DUNKIN #362691 RENO NV","6.36","debit","Coffee Shops","DISCOVER IT CHROME CARD","",""
"6/06/2022","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","529.00","debit","Credit Card Payment","Cash Back Student Checking","",""
"6/05/2022","TACO BELL #031760 RENO NV","TACO BELL #031760 RENO NV","13.72","debit","Fast Food","DISCOVER IT CHROME CARD","",""
"6/05/2022","SQ *SUPER POWER SUPPLY GOSQ.COM IN
0001152921511471759096","SQ *SUPER POWER SUPPLY GOSQ.COM IN
0001152921511471759096","7.97","debit","Gas & Fuel","DISCOVER IT CHROME CARD","",""
"6/04/2022","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","529.00","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"6/04/2022","AMAZON PRIME*BQ40R1Q03 AMZN.COM/BILLWA
1EM3MU9SYN8","AMAZON PRIME*BQ40R1Q03 AMZN.COM/BILLWA
1EM3MU9SYN8","0.99","debit","Shopping","DISCOVER IT CHROME CARD","",""
"6/04/2022","INSTACART 8882467822 CA","INSTACART 8882467822 CA","19.74","debit","Groceries","DISCOVER IT CHROME CARD","",""
"6/04/2022","AMZN MKTP US*SC0V27TM3 AMZN.COM/BILLWA
5RD24V2PQ4M","AMZN MKTP US*SC0V27TM3 AMZN.COM/BILLWA
5RD24V2PQ4M","44.37","debit","Shopping","DISCOVER IT CHROME CARD","",""
"6/04/2022","Walgreens","POS WD WALGREENS STORE 305 LEMRENO NVUS","42.95","debit","Shopping","Cash Back Student Checking","",""
"6/03/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","25.47","debit","Groceries","Cash Back Student Checking","",""
"6/02/2022","AMZN MKTP US*1X2GX2VJ2 AMZN.COM/BILLWA
5OKEEPNRYJE","AMZN MKTP US*1X2GX2VJ2 AMZN.COM/BILLWA
5OKEEPNRYJE","163.59","debit","Shopping","DISCOVER IT CHROME CARD","",""
"6/02/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","24.00","debit","Groceries","Cash Back Student Checking","",""
"6/02/2022","External WD GEICO - PREM COLL","External WD GEICO - PREM COLL","82.48","debit","Auto Insurance","Cash Back Student Checking","",""
"6/02/2022","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","External DP FISHER,MAYA PERSONAL SAVINGS - TRANSFER","529.00","credit","Transfer","Cash Back Student Checking","",""
"6/01/2022","Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Internet transfer to GREATER NEVADA CREDIT UNION DDA account XXXXX0651","529.00","debit","Transfer","High Yield Savings Acct","",""
"6/01/2022","External WD NV ENERGY NORTH SPPCO - SPPC PYMT","External WD NV ENERGY NORTH SPPCO - SPPC PYMT","81.69","debit","Utilities","Cash Back Student Checking","",""
"5/31/2022","UNR-TELE-WEB REGIS #2 775-784-6915 NV","UNR-TELE-WEB REGIS #2 775-784-6915 NV","100.00","debit","Education","DISCOVER IT CHROME CARD","",""
"5/31/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","8.70","debit","Restaurants","Cash Back Student Checking","",""
"5/31/2022","Descriptive Deposit Cash Back Reward","Descriptive Deposit Cash Back Reward","10.00","credit","Transfer","Cash Back Student Checking","",""
"5/31/2022","POS WD VENMO* Visa Direct NYUS","POS WD VENMO* Visa Direct NYUS","88.66","debit","Groceries","Cash Back Student Checking","",""
"5/31/2022","External DP PAYPAL TRANSFER - TRANSFER","External DP PAYPAL TRANSFER - TRANSFER","150.00","credit","Transfer","Cash Back Student Checking","",""
"5/31/2022","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","External WD DISCOVER DC PYMNTS DCIINTNET - E-PAYMENT","300.00","debit","Credit Card Payment","Cash Back Student Checking","",""
"5/31/2022","External DP VENMO - CASHOUT","External DP VENMO - CASHOUT","27.23","credit","Income","Cash Back Student Checking","",""
"5/31/2022","External DP VENMO - CASHOUT","External DP VENMO - CASHOUT","27.23","credit","Income","Cash Back Student Checking","",""
"5/29/2022","EGG ROLL KING RENO NV","EGG ROLL KING RENO NV","36.37","debit","Restaurants","DISCOVER IT CHROME CARD","",""
"5/28/2022","DUTCH BROS 541-955-4700 OR
APPLE PAY ENDING IN 2461","DUTCH BROS 541-955-4700 OR
APPLE PAY ENDING IN 2461","15.00","debit","Coffee Shops","DISCOVER IT CHROME CARD","",""
"5/27/2022","AMZN MKTP US*1R3BW67R2 AMZN.COM/BILLWA
2S7XUQVRPD1","AMZN MKTP US*1R3BW67R2 AMZN.COM/BILLWA
2S7XUQVRPD1","286.88","debit","Shopping","DISCOVER IT CHROME CARD","",""
"5/27/2022","Express Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","Express Internet transfer from GREATER NEVADA CREDIT UNION DDA account XXXXX0651","43.00","credit","Transfer","High Yield Savings Acct","",""
"5/27/2022","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","300.00","credit","Hide from Budgets & Trends","DISCOVER IT CHROME CARD","",""
"5/27/2022","American Express","External WD AMERICANEXPRESS PERSONAL SAVINGS - TRANSFER","43.00","debit","Savings","Cash Back Student Checking","",""
"5/26/2022","INSTACART 8882467822 CA","INSTACART 8882467822 CA","69.17","debit","Groceries","DISCOVER IT CHROME CARD","",""
"5/26/2022","Deposit Internet Transfer from 886610651 CK","Deposit Internet Transfer from 886610651 CK","20.00","credit","Transfer","Regular Share","",""
